,Woollings et al. 2010,Barnes & Polvani 2013,Barnes & Simpson 2017,Grise & Polvani 2017,Zappa et al. 2018,Kerr et al. 2020,Woollings et al. 2010,Barnes & Polvani 2013,Barnes & Simpson 2017,Grise & Polvani 2017,Zappa et al. 2018,Kerr et al. 2020
MIROC-ES2L_r5i1p1f2,-0.03987000805242625,-0.05656028871913787,0.008012060326855908,-0.030436559212835272,0.026063958679715966,0.024864818909033793,-0.02237912127237717,-0.027451433064350318,0.03456209556036513,0.0076671281955797135,-0.016714231924042915,0.019869655266076532
ACCESS-ESM1-5_r37i1p1f1,-0.027916612381935567,-0.024788275330866704,0.005067568654185389,-0.024045274288712268,-0.004768585764495259,0.003699958353906176,,,,,,
EC-Earth3-Veg-LR_r1i1p1f1,-0.014992452882433656,-0.020007392163931766,-0.04460857077122157,-0.010623232963585751,-0.0055857440910235985,0.007739596794248259,0.009918363428272268,-0.0082721240328915,0.06292363238289693,-0.013487514055283072,0.01743312095578533,0.004839935858764575
ACCESS-ESM1-5_r21i1p1f1,-0.014486570378182776,-0.024987802924381304,-0.020987193055137597,-0.008635265795822694,-0.006521217341465291,-0.015090838762073967,,,,,,
EC-Earth3-CC_r1i1p1f1,-0.04499110929332454,-0.034389282947312326,-0.05041986585467055,0.009851248965857403,0.011134113037279536,0.017177512719323156,0.08088149723718531,0.07676403652103918,0.10975059248385699,0.05170865498432861,0.023114475678501282,0.010705536396942054
ACCESS-ESM1-5_r2i1p1f1,-0.03233698582059832,-0.028426244840828917,-0.02994444105190248,-0.027748179699082748,-0.006283700719737438,0.022737327068034035,0.17878931035092144,0.1900988408420795,0.0830803703163432,0.17612680996457725,0.06634070574963073,0.03863398599462089
UKESM1-0-LL_r9i1p1f2,-0.041108720399070514,-0.048477299655842375,-0.07335699735036749,0.009152246761714352,0.018792735778479765,0.02179075409998814,,,,,,
HadGEM3-GC31-MM_r3i1p1f3,-0.028647018489644977,-0.036618371353057455,-0.03559931817181023,-0.00685189556971403,0.001372139826218517,-0.016374235574502904,-0.05938609868809065,-0.06334344778760961,-0.08479804125787907,-0.1028290663155811,-0.04946931221301715,-0.030763554452533245
CNRM-ESM2-1_r3i1p1f2,-0.029704175132442806,-0.0393079727943512,-0.01996134130337781,-0.003091865790398027,-0.01868514556685278,-0.012227526424173765,,,,,,
CNRM-CM6-1_r7i1p1f2,-0.03673384998730343,-0.024860363469009394,-0.05591879684555691,-0.019301570451417626,0.009205594699247694,-0.0003844853261220504,,,,,,
MIROC-ES2L_r6i1p1f2,-0.009353018353670191,-0.02794128995767776,-0.06236372410923399,-0.010912202287299227,-0.03288146074671737,0.015299994506147508,-0.11051805584738053,-0.10282796832441637,-0.06974476332739489,-0.08361360093622175,-0.022989022058947605,-0.009667850919733947
CESM2_r6i1p1f1,-0.026698413059511164,-0.006813069452309003,-0.014479385310983113,-0.013246526550436892,-0.040004209512643205,-0.031158947045395673,,,,,,
UKESM1-0-LL_r16i1p1f2,-0.013213065047329236,-0.023380486102475118,-0.04979937861547561,-0.04730203580212466,-0.014176906243793629,0.0030503940274299608,,,,,,
CNRM-CM6-1_r6i1p1f2,-0.028318418054706643,-0.015471024942768193,-0.02062856574434125,-0.0354252538461159,-0.010273722030013218,-0.03879044403354936,-0.029133771528042165,-0.02646395085549358,-0.022727385955391075,-0.009618930443726161,0.02037711573766447,0.013766032076073619
ACCESS-ESM1-5_r35i1p1f1,-0.025953874235766446,-0.02509851897242166,-0.02010542475341908,-0.0199209692245371,-0.025034422791173006,-0.040763796971777934,,,,,,
INM-CM4-8_r1i1p1f1,-0.025812008394209756,-0.01293606738350269,-0.06423805468276247,-0.033934530968157274,-0.012806471827942766,-0.011381209919798655,0.027925625061945375,0.02986003240313134,0.051477361254247636,0.03240088313043053,0.005660131865364656,0.014534911689824868
MIROC6_r1i1p1f1,-0.03388925235769738,-0.029783359296793075,-0.04255947184176352,-0.0412427421760732,-0.013305484784700344,-0.0022175419065163246,-0.03163631365292866,-0.012241391766673899,-0.05462297943117719,-0.05167481410442737,-0.052647562018478804,-0.02094042003204287
MPI-ESM1-2-LR_r1i1p1f1,-0.09576315775833054,-0.08256961368221223,0.00994518302824234,-0.0321128416300679,0.010195285650039347,0.02461344631033411,-0.12976936595540056,-0.1365329563316346,0.08836491510034201,-0.07685039448242037,0.026683025565456927,0.007007666022965277
UKESM1-0-LL_r18i1p1f2,-0.027410758508720004,-0.034435953365456254,-0.055762425717742696,-0.02503104283553552,0.01262679919394988,-0.036555145939540866,,,,,,
ACCESS-ESM1-5_r39i1p1f1,-0.03759695179227138,-0.0411996818011494,-0.018542138072957386,-0.03163393469083247,-0.01882462415162188,-0.019105354946707256,,,,,,
CNRM-CM6-1_r2i1p1f2,-0.03864746632760624,-0.03980683855208401,-0.021426897391441654,-0.0036200097961744566,-0.037896173760091856,-0.03465984639354723,-0.12218168520200344,-0.10828219059137492,-0.08499245277186933,-0.09140532035009963,-0.026995053557045436,-0.02025647987996799
UKESM1-0-LL_r10i1p1f2,-0.025619441641341542,-0.03159358166950087,-0.05125722575296952,-0.017569139223262687,-0.018281587868124928,-0.03259173139361324,,,,,,
CESM2_r7i1p1f1,-0.0645810299337469,-0.05597131786305356,-0.033522770697906636,-0.044319806554110996,-0.01519597335441088,0.017827269232941097,,,,,,
CESM2-WACCM_r3i1p1f1,-0.03761792991628391,-0.050499400848849026,-0.027083119075476444,-0.060753583897705174,-0.00987313162737721,-0.025597754434139412,-0.06378753658230474,-0.059500448798270954,0.036621834621626666,-0.048474254687351566,-0.0193275110939724,-0.01906449473176165
CESM2_r2i1p1f1,-0.0723680789565396,-0.08834357014543535,0.021433576717607712,-0.05199061871408911,0.0021937048026942343,-0.029153797800941218,,,,,,
HadGEM3-GC31-LL_r5i1p1f3,-0.028572755332760134,-0.035620340534250734,-0.07111471071594867,-0.040229759038956266,-0.01502578956141149,-0.02820911273261142,,,,,,
ACCESS-ESM1-5_r26i1p1f1,-0.05412103987801084,-0.0678528521978043,-0.07032094107950507,-0.054215036184253294,-0.003967396437427928,0.02904190681207969,,,,,,
CESM2-WACCM_r1i1p1f1,-0.08628388658074716,-0.09295968540890036,0.016575008009596593,-0.07133790444854757,0.005008323339412931,0.004422127807782429,0.10508494786040795,0.11678105315243865,0.009778970616713374,0.06987245560116431,0.007177387210183615,-0.030025060222842445
HadGEM3-GC31-MM_r2i1p1f3,-0.046907258681227304,-0.04291748499944125,-0.051074668061185796,-0.05139103896768292,-0.019719090406316444,-0.02315354676681062,-0.0526232007024056,-0.0490228921534864,-0.058756750662523366,0.0045643204342286576,0.03725068309395312,0.0246367713251066
EC-Earth3-AerChem_r1i1p1f1,-0.06831825664565763,-0.07265672782312416,-0.009360593068730192,-0.07309518287881007,-0.007971904192292224,-0.005504186260254353,,,,,,
ACCESS-ESM1-5_r27i1p1f1,-0.029330647150509037,-0.03929033763054151,-0.051835704690806644,-0.05091270351863582,-0.05971310073235161,-0.05099498388210969,,,,,,
UKESM1-0-LL_r1i1p1f2,-0.07176540384168498,-0.08400054751226192,-0.051964442991559105,-0.048697150905154224,-0.02965098065082852,-0.0024392927825927255,-0.004992395737379632,-0.008107649176105564,0.05768428006746262,-0.00920837400123692,0.019335011983695572,-0.01246054410932055
NorESM2-LM_r1i1p1f1,-0.07595806928565477,-0.07571399789769911,-0.021210638636230194,-0.07621280027975456,-0.053531329785684534,-0.05094496161610817,0.03650123590150768,0.037528969637665555,0.16964206218078312,0.0411441588366174,0.04183469111109112,0.05023411142059478
TaiESM1_r1i1p1f1,-0.11527424800182227,-0.09497923872227285,-0.04739158665491208,-0.06611073725986805,-0.02082830240262772,-0.05458810166396198,-0.21715455340264575,-0.1875817988579813,-0.15720937438212873,-0.19912943916089937,-0.10881653558421324,-0.13393943453536003
MIROC-ES2L_r4i1p1f2,-0.0817974729211528,-0.09207226012277021,-0.06284783517022786,-0.10789235851512817,-0.032304182428444655,-0.023022074527861588,-0.02343468437055883,-0.015534358033515223,-0.01371310503485437,0.010202827359484187,0.014476235882545712,0.0025781545782215406
CMCC-ESM2_r1i1p1f1,-0.1431367180584132,-0.14168952939072674,-0.09515074624662169,-0.09159537128359305,-0.0005143822109222787,0.007395907204779133,0.009295020007405893,0.02334485100388112,0.010482567922319037,-0.01217213502904247,0.015358418779576976,-0.019261612725473803
CanESM5_r10i1p2f1,,,,,,,-0.08150830485254605,-0.0885739977159756,-0.023046537716561045,-0.044554725979148495,-0.048835168234424194,-0.03583284301492701
UKESM1-0-LL_r14i1p1f2,,,,,,,-0.046944058510205354,-0.04887720983985697,-0.042090217242658885,-0.017452877660048216,-0.008299005853759985,-0.009941389153999286
MPI-ESM1-2-LR_r8i1p1f1,,,,,,,0.052436316277998454,0.07005605399962668,0.05714531069564838,0.02555722230749608,0.02980128274573358,-0.0051244475671045255
MIROC-ES2L_r10i1p1f2,,,,,,,0.18642258823093738,0.16658257573097782,-0.01461456797888798,0.13008183915555438,-0.0034797404503016803,0.010589890287732584
MPI-ESM1-2-LR_r7i1p1f1,,,,,,,-0.04161319325012281,-0.04282250067079523,0.03126078571521432,-0.028124229715108032,0.02836511719626796,0.025451168936874265
KACE-1-0-G_r2i1p1f1,,,,,,,0.05262792168781222,0.037991510427787034,0.08839865818097203,0.05019220771331712,0.025603920017605353,-0.007403995672394237
KACE-1-0-G_r3i1p1f1,,,,,,,0.05707166609892497,0.05290957270371313,0.09861192022007823,0.043442603947492206,0.004336572061792422,-0.010001339858749835
MIROC6_r3i1p1f1,,,,,,,0.07162181438045262,0.07803924209941054,0.08351362102507566,0.042339336731876835,0.06620203071319032,0.047639932466459076
MPI-ESM1-2-LR_r6i1p1f1,,,,,,,-0.1680286341261837,-0.1842240757875892,0.02397665503183543,-0.11992483388823612,-0.019903408151769986,-0.0054873977136041235
MIROC-ES2L_r9i1p1f2,,,,,,,-0.006303269068415465,-0.00488032753042405,0.03250881878294512,-0.0400640816977745,0.0037184405774836633,0.028031268518001758
MPI-ESM1-2-LR_r5i1p1f1,,,,,,,-0.04703103825129112,-0.02713169741869837,-0.046680069790506526,-0.04242132641861537,-0.034358523074612304,-0.027994168791948448
NESM3_r2i1p1f1,,,,,,,-0.003591782515988129,-0.005296438832774848,0.02280413857826475,-0.049594229994450956,0.00787291975038623,-0.01929891514443227
MPI-ESM1-2-LR_r3i1p1f1,,,,,,,-0.07236039838869013,-0.06090179601992404,-0.048886170339912875,-0.07253038969490286,-0.01212323520920026,-0.027399148689880068
MIROC-ES2L_r7i1p1f2,,,,,,,-0.08234419812502689,-0.08377289719618276,0.04382498640597007,-0.0804870673461639,0.04379904401330811,0.04574430415292719
MPI-ESM1-2-LR_r4i1p1f1,,,,,,,-0.06322119797358748,-0.05964054350172544,0.06851608625959804,-0.03831782969657505,0.029551103208190897,0.031122625777168744
BCC-CSM2-MR_r1i1p1f1,,,,,,,-0.04814373741065922,-0.048674727418431554,0.02300193322239485,-0.003641384425787821,-0.009264335276811187,-0.0025950537436361877
MPI-ESM1-2-LR_r9i1p1f1,,,,,,,-0.09822601326017132,-0.08482637951396324,-0.04690781295564775,-0.03977537676871144,-0.03373056666910314,-0.03503101139741828
EC-Earth3-Veg_r1i1p1f1,,,,,,,0.08671735929884457,0.07333477306462226,0.04956051464295026,0.05748610117244123,,-0.004114808671638584
MIROC6_r2i1p1f1,,,,,,,0.06942699289276263,0.051207994129352966,0.09587697951558469,0.049824340201008815,0.016551397663370437,-0.02211686592019597
AWI-CM-1-1-MR_r1i1p1f1,,,,,,,-0.10061379597264923,-0.11065020388699054,-0.0982031091460144,-0.10392232593517586,0.0009974922933824947,-0.004936464047399723
MPI-ESM1-2-LR_r2i1p1f1,,,,,,,-0.09227202440170024,-0.1007623965177878,-0.011776616881865392,-0.06078935673530031,-0.0172314064178947,-0.00833773889112068
