,Woollings et al. 2010,Barnes & Polvani 2013,Barnes & Simpson 2017,Grise & Polvani 2017,Zappa et al. 2018,Kerr et al. 2020,Woollings et al. 2010,Barnes & Polvani 2013,Barnes & Simpson 2017,Grise & Polvani 2017,Zappa et al. 2018,Kerr et al. 2020
CESM2-FV2_r1i1p1f1,46.5439282051282,46.50304688644689,46.98954444444444,47.256516483516485,46.8791908919157,48.58957824624355,,,,,,
ACCESS-ESM1-5_r39i1p1f1,44.540293040293044,44.56885714285714,43.81893382352941,44.99753113553113,44.07586432081162,45.38204698946886,,,,,,
ACCESS-ESM1-5_r40i1p1f1,44.50320512820513,44.47540842490842,43.78216911764706,45.01133699633699,44.02594590174417,45.443924565018314,,,,,,
MIROC-ES2L_r1i1p1f2,44.08520805860806,43.82589377289377,43.94157352941176,45.30125274725275,44.294361893726595,45.59607862679956,43.871577655677655,43.47202783882784,44.228841911764704,44.51105860805861,44.398036037243465,45.55796816594258
MIROC-ES2L_r6i1p1f2,44.0718989010989,43.68528937728938,44.38268382352941,45.08142124542125,44.339603917202176,45.41248993951785,43.27771831501832,43.23801611721612,43.5209669117647,44.10656043956044,43.995072610430526,45.1940479342363
ACCESS-ESM1-5_r35i1p1f1,44.461080586080584,44.47776373626373,43.95220588235294,44.837926739926736,43.92201147561269,45.174300309065934,,,,,,
NorESM2-LM_r1i1p1f1,47.21437472527472,47.285549816849816,46.61757037037037,47.676798534798536,46.47140603098631,48.225864603423794,49.71500402930403,49.84966263736263,49.20003333333333,50.25969597069596,48.4509914093414,50.22371685729237
ACCESS-ESM1-5_r25i1p1f1,44.36904761904762,44.4295695970696,43.786764705882355,44.79071794871795,43.922640100527616,45.363739125457876,,,,,,
MIROC-ES2L_r2i1p1f2,44.200719413919416,44.02122783882783,43.89027573529412,44.8798608058608,44.151858007812265,45.31268468353352,43.55673589743589,43.236400732600735,44.23905882352941,44.62424542124542,44.35189214466998,45.3978919158361
ACCESS-ESM1-5_r2i1p1f1,44.264652014652015,44.27908791208792,43.91544117647059,44.61803663003663,43.95264314474079,45.234832875457876,46.336996336996336,46.32465567765568,46.21783088235294,46.798249084249086,45.41763312421431,46.741042811355314
ACCESS-ESM1-5_r26i1p1f1,44.342948717948715,44.32415750915751,43.6672794117647,44.66733333333333,43.85048559243966,45.32590716575091,,,,,,
ACCESS-ESM1-5_r19i1p1f1,44.24267399267399,44.30244505494505,43.763786764705884,44.68773992673993,43.78262481550323,45.209706959706956,,,,,,
MIROC-ES2L_r5i1p1f2,43.8439641025641,43.54810989010989,43.47988602941176,44.756750915750914,44.19990244351884,45.701836544850494,44.21094358974359,43.92107619047619,44.63920220588235,45.342402930402926,44.54517974833254,45.7041757389897
AWI-ESM-1-1-LR_r1i1p1f1,47.44633553113553,47.42381172161172,46.71352205882353,47.855380952380955,47.0751078240993,48.54712710622711,,,,,,
MPI-ESM-1-2-HAM_r1i1p1f1,47.58777692307692,47.59732673992674,46.994705882352946,48.092545787545795,47.27328627548984,48.65539466892082,,,,,,
MIROC-ES2L_r4i1p1f2,43.504640293040296,43.17207838827839,43.57226470588235,44.31530402930403,43.918590904521366,45.124867152227615,44.073979853479855,43.851402197802194,44.444297794117645,44.929326007326004,44.257939615085014,45.50645235539654
FGOALS-g3_r1i1p1f1,43.446301666075854,43.580551577454806,43.2134229390681,44.05701169797944,43.46736590423206,45.30964120966289,44.113013919413916,44.13723882783883,43.890048148148146,44.41458241758242,43.7704936182466,45.490255809764
ACCESS-CM2_r1i1p1f1,43.35897435897436,43.33735897435897,42.76654411764706,43.71885714285714,43.042275052447295,44.66336291913215,45.23992673992674,45.33035164835165,44.56341911764706,45.493575091575096,44.247914497937835,45.59647788109327
CMCC-CM2-HR4_r1i1p1f1,48.468424542124545,48.412426373626374,47.76263703703704,48.846655677655676,47.43172808115976,49.441320006797326,,,,,,
NESM3_r1i1p1f1,48.26625384615385,48.35861831501831,47.76964705882353,48.8815054945055,48.02919887325025,49.094988768667235,47.481923076923074,47.509340659340666,46.94222222222222,46.8821978021978,47.3182807874346,48.468838884192735
GISS-E2-1-G_r1i1p1f1,49.05787545787546,49.19376190476191,48.25925925925926,49.5168717948718,48.06007193247691,49.34781746031746,,,,,,
GISS-E2-1-G_r1i1p1f2,49.30402930402931,49.38112454212453,49.01481481481481,49.7967032967033,48.22619537813975,49.59638278388278,,,,,,
CanESM5_r10i1p2f1,,,,,,,47.28360695970696,47.29649963369963,46.9956037037037,47.725758241758236,46.94922814430896,48.3287142346026
UKESM1-0-LL_r14i1p1f2,,,,,,,46.86851851851852,46.884174074074075,46.30555555555556,47.1331037037037,46.224743534309894,46.78520655270655
MPI-ESM1-2-LR_r8i1p1f1,,,,,,,47.492128937728936,47.45225054945055,47.18669117647059,47.98940659340659,47.17477156639228,48.73299760495914
MIROC-ES2L_r10i1p1f2,,,,,,,43.61912197802197,43.40711941391942,43.674863970588234,44.598842490842486,44.282875464570445,45.37778668540762
MPI-ESM1-2-LR_r7i1p1f1,,,,,,,48.42132967032966,48.42149597069597,47.61188235294118,48.89038095238095,47.87068099675621,49.32368376444069
KACE-1-0-G_r2i1p1f1,,,,,,,47.773148148148145,47.7785962962963,47.675925925925924,47.72748148148148,45.85924283538389,46.768447293447295
KACE-1-0-G_r3i1p1f1,,,,,,,47.31296296296296,47.463840740740736,47.60648148148148,47.46559259259259,45.63603456571864,46.43069800569801
MIROC6_r3i1p1f1,,,,,,,45.60235347985348,45.64928315018315,44.80393382352941,46.11516483516483,44.831482649046784,46.23545151475975
MPI-ESM1-2-LR_r6i1p1f1,,,,,,,47.26324468864469,47.263600732600736,46.754691176470594,47.716366300366296,47.260067555159516,48.823494223725
MIROC-ES2L_r9i1p1f2,,,,,,,42.9076956043956,42.65413186813187,43.81848161764706,44.18411721611722,44.103501112809525,45.34632963625522
MPI-ESM1-2-LR_r5i1p1f1,,,,,,,47.57208754578755,47.60633992673993,47.214158088235294,47.968879120879116,47.44818629757591,48.85183860805861
NESM3_r2i1p1f1,,,,,,,50.157110269041304,50.157350511557404,49.668433962264146,50.49653656688139,49.23548401205401,50.25159031684496
MPI-ESM1-2-LR_r3i1p1f1,,,,,,,47.657483882783886,47.68489230769231,47.008430147058824,48.22321611721612,47.475518270977346,49.17300211327135
MIROC-ES2L_r7i1p1f2,,,,,,,44.01674798534798,43.754556776556775,43.808238970588235,45.11806227106227,44.45874456694564,45.65476954595792
MPI-ESM1-2-LR_r4i1p1f1,,,,,,,47.1641706959707,47.217823443223445,47.323845588235294,47.80734798534798,47.160354513245466,48.58460508875739
BCC-CSM2-MR_r1i1p1f1,,,,,,,47.65828534798535,47.73437289377289,46.7868,48.186978021978014,46.94509372366082,48.5058854814967
MPI-ESM1-2-LR_r9i1p1f1,,,,,,,48.017570329670335,48.085231501831494,47.543352941176465,48.6357435897436,47.66626254340708,49.21938088475626
EC-Earth3-Veg_r1i1p1f1,,,,,,,48.3464391941392,48.35582637362638,47.60314338235294,48.71912087912089,,48.87424682860999
MIROC6_r2i1p1f1,,,,,,,45.40017802197802,45.379636996337,44.62878676470588,46.07997435897436,44.91420133886281,46.477548097392805
AWI-CM-1-1-MR_r1i1p1f1,,,,,,,47.74259560439561,47.757238827838826,47.175886029411764,48.245336996336995,47.439927047224884,49.486843924809044
MPI-ESM1-2-LR_r2i1p1f1,,,,,,,47.601468131868124,47.61330329670329,46.9604375,48.06438827838828,47.3863371165592,49.03731307974077
