time,jet_lat
1996-07-01,42.5
1996-07-11,70.0
1996-07-21,44.0
1996-07-31,51.75
1996-08-10,50.0
1996-08-20,54.25
1996-08-30,52.0
1996-09-09,44.25
1996-09-19,39.0
1996-09-29,70.0
1996-10-09,46.0
1996-10-19,45.75
1996-10-29,47.25
1996-11-08,42.5
1996-11-18,38.0
1996-11-28,43.5
1996-12-08,44.25
1996-12-18,38.5
1996-12-28,37.25
1997-01-07,32.5
1997-01-17,33.25
1997-01-27,33.0
1997-02-06,37.0
1997-02-16,37.75
1997-02-26,43.0
1997-03-08,38.25
1997-03-18,42.0
1997-03-28,39.0
1997-04-07,39.5
1997-04-17,35.5
1997-04-27,44.25
1997-05-07,39.5
1997-05-17,34.25
1997-05-27,37.25
1997-06-06,37.25
1997-06-16,40.0
1997-06-26,39.0
1997-07-06,41.75
1997-07-16,47.5
1997-07-26,45.75
1997-08-05,41.0
1997-08-15,70.0
1997-08-25,46.75
1997-09-04,49.5
1997-09-14,44.5
1997-09-24,39.5
1997-10-04,39.25
1997-10-14,44.0
1997-10-24,42.25
1997-11-03,35.0
1997-11-13,45.5
1997-11-23,49.25
1997-12-03,40.5
1997-12-13,42.25
1997-12-23,46.5
1998-01-02,32.0
1998-01-12,36.5
1998-01-22,33.25
1998-02-01,32.25
1998-02-11,35.5
1998-02-21,42.25
1998-03-03,32.5
1998-03-13,34.25
1998-03-23,39.75
1998-04-02,48.0
1998-04-12,42.5
1998-04-22,45.75
1998-05-02,48.75
1998-05-12,48.0
1998-05-22,42.0
1998-06-01,33.75
1998-06-11,45.75
1998-06-21,50.0
1998-07-01,41.25
1998-07-11,47.5
1998-07-21,45.5
1998-07-31,47.5
1998-08-10,46.0
1998-08-20,48.25
1998-08-30,45.5
1998-09-09,47.0
1998-09-19,48.25
1998-09-29,48.0
1998-10-09,47.5
1998-10-19,42.0
1998-10-29,42.25
1998-11-08,41.5
1998-11-18,42.0
1998-11-28,46.5
1998-12-08,40.5
1998-12-18,39.75
1998-12-28,38.75
1999-01-07,34.75
1999-01-17,39.0
1999-01-27,43.75
1999-02-06,37.5
1999-02-16,39.75
1999-02-26,37.25
1999-03-08,44.0
1999-03-18,44.25
1999-03-28,46.75
1999-04-07,49.0
1999-04-17,47.5
1999-04-27,46.5
1999-05-07,41.5
1999-05-17,43.0
1999-05-27,45.75
1999-06-06,41.25
1999-06-16,43.25
1999-06-26,43.25
1999-07-06,45.25
1999-07-16,54.0
1999-07-26,45.5
1999-08-05,50.0
1999-08-15,47.5
1999-08-25,44.0
1999-09-04,47.5
1999-09-14,44.75
1999-09-24,45.0
1999-10-04,46.5
1999-10-14,43.0
1999-10-24,39.75
1999-11-03,45.75
1999-11-13,45.75
1999-11-23,45.0
